Unnamed: 0,fuel.consumption.country,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,Attribute21,Attribute22,Attribute23,Attribute24,Attribute25,Attribute26,Attribute27,Attribute28,Attribute29,Attribute30,Attribute31,Attribute32,Attribute33,Attribute34,Attribute35,Attribute36,Attribute37
122,123,4.8,2,8,9,4,12,2151,85,18,4200,750,4750,4500,14.61,4.7,8.5,12.5,1520,570,17.9,15,19,2,29,34,38,43,4818,1799,1440,2833,199,250,0.586,54.5,2.173,51,55
123,124,4.8,2,8,9,4,12,2151,105,18,4200,750,4750,4600,18.4,4.4,7.0,10.4,1520,570,14.5,15,19,2,29,34,38,43,4818,1799,1440,2833,213,315,0.608,54.5,2.173,50,55
124,125,4.8,1,8,9,4,12,1896,81,20,4150,860,5000,9999,15.58,9999.0,7.7,11.7,1205,560,14.9,15,21,1,29,34,38,44,4152,1735,1427,2513,191,235,0.639,47.2,2.459,51,57
125,126,4.8,1,7,9,4,12,999,37,11,5000,700,9999,9999,10.82,9999.0,10.9,17.4,875,460,23.6,15,21,1,28,33,39,42,3536,1639,1460,2323,151,86,0.64,27.7,3.6,50,54
126,127,4.8,1,8,9,4,12,1896,47,23,4300,920,9999,9999,8.22,9999.0,9999.0,16.5,1020,460,21.7,15,21,1,28,35,40,44,3883,1635,1415,2450,156,124,0.679,38.3,2.6839999999999997,0,57
127,128,4.8,1,8,9,4,12,1896,66,20,3750,860,5000,9999,13.92,9999.0,9.3,14.7,1300,540,19.7,15,21,1,29,34,38,47,4376,1735,1446,2513,176,210,0.633,43.3,2.679,51,57
128,129,4.8,1,8,9,4,12,1896,81,20,4150,860,5000,9999,15.58,9999.0,8.1,12.4,1308,532,16.1,15,21,1,29,34,38,44,4376,1735,1446,2513,190,235,0.633,48.7,2.383,51,57
129,130,4.8,3,8,9,4,12,1896,66,20,3750,860,5000,9999,13.92,9999.0,9.6,14.5,1366,534,20.7,15,21,1,29,34,38,47,4376,1735,1444,2519,177,210,0.633,41.9,2.7739999999999996,51,57
130,131,4.8,1,7,9,4,12,1242,44,10,5000,9999,9999,9999,10.32,9999.0,9999.0,14.3,860,510,19.5,15,21,1,28,36,39,42,3800,1660,1480,2460,155,102,9999.0,34.3,3.84,50,54
131,132,4.8,1,7,9,4,12,1242,44,10,5000,9999,9999,9999,10.32,9999.0,9999.0,14.3,875,510,19.9,15,21,1,28,36,39,42,3835,1660,1480,2460,155,102,9999.0,34.3,3.84,50,54
132,133,4.8,1,7,9,3,12,989,41,10,5200,9999,9999,9999,11.18,9999.0,9999.0,15.4,810,510,19.8,15,23,2,28,33,39,42,3675,1590,1450,2345,145,88,9999.0,30.9,3.375,50,54
133,134,4.8,1,7,9,3,12,989,41,10,5200,9999,9999,9999,11.18,9999.0,9999.0,15.4,835,485,20.4,15,23,2,28,33,39,42,3675,1590,1450,2345,145,88,9999.0,30.9,3.375,50,54
134,135,4.8,1,7,9,4,12,993,40,9,5500,9999,9999,9999,9.74,9999.0,9999.0,9999.0,765,425,19.1,15,21,1,28,33,39,42,3495,1495,1405,2335,150,77,9999.0,32.7,2.988,52,54
135,136,4.8,1,7,9,4,12,1299,50,10,6000,800,9999,9999,9.58,9999.0,9999.0,13.0,805,485,16.1,15,21,1,28,36,39,42,3745,1590,1350,2265,165,99,9999.0,33.5,3.0,50,54
136,137,4.8,1,8,9,4,12,1995,81,19,4000,700,5250,9999,15.75,9999.0,9999.0,11.4,1245,585,15.4,15,21,2,29,34,38,43,4490,1710,1425,2630,195,250,0.532,41.3,2.7310000000000003,51,57
137,138,4.8,1,8,9,4,12,1995,81,19,4000,700,5250,9999,15.75,9999.0,9999.0,11.4,1265,565,15.6,15,21,2,29,34,38,43,4490,1710,1425,2630,195,250,0.532,41.3,2.7310000000000003,51,57
138,139,4.8,2,8,9,4,12,1951,100,19,4000,835,4750,9999,18.03,9999.0,6.9,10.1,1460,500,14.6,15,20,2,29,34,38,48,4478,1739,1409,2725,207,280,0.659,47.0,2.5,51,57
139,140,4.8,1,8,9,4,12,1995,74,19,4300,800,9999,9999,14.49,9999.0,9999.0,12.5,1355,475,18.3,15,24,1,29,34,38,46,4288,1709,1465,2611,183,230,0.645,46.4,2.55,51,57
140,141,4.8,3,8,9,4,12,1896,66,20,3750,860,5000,9999,13.92,9999.0,9.9,15.0,1406,519,21.3,15,21,1,29,34,38,47,4397,1735,1485,2513,177,210,0.6779999999999999,44.2,2.6260000000000003,51,57
141,142,4.8,1,8,9,4,12,1997,66,18,4000,820,5150,9999,12.9,9999.0,9999.0,14.8,1380,575,20.9,15,21,1,29,34,38,43,4740,1760,1460,2700,172,205,0.6659999999999999,43.4,2.674,51,57
142,143,4.8,1,8,9,4,12,1997,80,18,4000,820,5150,9999,15.73,9999.0,9999.0,12.8,1460,575,18.3,17,21,1,29,34,38,43,4740,1760,1460,2700,185,250,0.721,47.0,2.5,51,57
143,144,4.8,1,8,9,4,12,1997,80,18,4000,820,5150,9999,15.73,9999.0,9999.0,12.8,1460,575,18.3,17,21,1,29,34,38,43,4740,1760,1460,2700,185,250,0.721,47.0,2.5,51,57
144,145,4.8,1,8,9,4,12,1870,72,18,4000,9999,9999,9999,13.44,9999.0,9999.0,13.0,1360,720,18.9,15,21,1,29,34,39,47,4620,1748,1448,2670,177,200,0.696,41.1,2.822,51,57
145,146,4.8,1,8,9,4,12,1995,81,19,4000,700,5250,9999,15.75,9999.0,9999.0,11.6,1280,550,15.8,15,21,2,29,34,38,43,4570,1710,1500,2630,190,250,0.589,41.3,2.7310000000000003,51,57
146,147,4.9,3,8,9,4,12,1896,85,18,4000,900,5000,9999,20.55,9999.0,9999.0,10.9,1425,550,16.8,15,21,1,29,34,38,45,4479,1733,1416,2607,196,310,0.65,49.8,2.333,51,57
147,148,4.9,1,7,9,4,12,1390,44,11,4700,700,9999,9999,10.49,9999.0,9.1,14.1,895,465,20.3,15,21,1,28,33,39,42,3536,1639,1460,2323,160,116,0.659,35.0,2.8680000000000003,50,54
148,149,4.9,1,8,9,4,12,1870,72,18,4000,9999,9999,9999,13.44,9999.0,9999.0,12.7,1290,550,17.9,15,21,1,29,34,39,47,4169,1698,1675,2580,174,200,9999.0,9999.0,9999.0,51,57
149,150,4.9,1,8,9,4,12,1870,72,18,4000,9999,9999,9999,13.44,9999.0,9999.0,12.7,1290,550,17.9,15,21,1,29,34,39,47,4169,1698,1675,2580,174,200,9999.0,9999.0,9999.0,51,57
150,151,4.9,1,8,9,5,12,2461,103,21,4000,810,9999,9999,14.81,9999.0,9999.0,11.0,1579,541,15.3,15,21,1,29,34,38,44,4822,1832,1434,2791,205,290,9999.0,48.3,2.451,51,57
151,152,4.9,1,7,9,4,12,1108,40,10,5500,9999,9999,9999,9.75,9999.0,9999.0,13.8,735,465,18.4,15,21,1,28,36,39,42,3332,1508,1440,2200,150,86,9999.0,29.3,3.26,50,54
152,153,4.9,1,8,9,4,12,1870,66,21,4250,825,4350,5000,11.83,9999.0,9999.0,13.2,1245,475,18.9,15,21,1,29,35,39,44,4475,1710,1405,2550,180,176,9999.0,33.7,3.228,51,57
153,154,4.9,1,8,9,4,12,1870,66,21,4250,825,4350,5000,11.83,9999.0,9999.0,13.2,1220,520,18.5,15,21,1,29,35,39,44,4475,1710,1405,2550,180,176,9999.0,33.7,3.228,51,57
154,155,4.9,1,8,9,4,12,2184,81,18,4000,9999,9999,9999,13.23,9999.0,9999.0,12.3,1320,490,16.3,15,18,2,29,34,39,48,4184,1706,1448,2535,185,230,9999.0,51.7,2.195,51,57
155,156,4.9,1,8,9,4,12,1896,81,20,4150,860,5000,9999,15.58,9999.0,8.4,12.8,1348,532,16.6,15,21,1,29,34,38,44,4397,1735,1485,2515,190,235,0.6779999999999999,48.7,2.386,51,57
156,157,4.9,1,8,9,4,12,1896,81,20,4150,860,5000,9999,15.58,9999.0,8.4,12.8,1358,522,16.8,15,21,1,29,34,38,44,4409,1735,1485,2515,190,235,0.633,48.7,2.383,51,57
157,158,4.9,1,8,9,4,12,1910,77,18,4000,9999,9999,9999,16.78,9999.0,9999.0,10.9,1320,495,17.1,15,21,1,29,34,38,43,4430,1745,1420,2595,188,255,0.639,44.3,2.5580000000000003,51,57
158,159,4.9,1,8,11,4,12,1998,66,19,4000,9999,9999,9999,13.84,9999.0,9999.0,12.9,1400,420,21.2,15,21,1,29,34,39,46,4295,1705,1570,2670,170,220,0.772,44.4,2.455,51,57
159,160,5.0,2,8,9,4,12,1665,66,22,4400,820,4800,4800,14.34,9999.0,9999.0,13.9,1215,460,18.4,15,18,1,29,35,39,44,4210,1698,1393,2696,175,190,0.6659999999999999,42.8,2.7,51,57
160,161,5.0,1,7,9,4,12,1199,48,10,5600,780,9999,9999,11.53,9999.0,9999.0,16.0,1035,520,21.6,15,24,2,28,33,38,42,4110,1709,1425,2606,165,110,0.609,36.2,2.968,52,54
161,162,5.0,1,7,9,4,12,1199,48,10,5600,780,9999,9999,11.53,9999.0,9999.0,16.0,1055,520,22.0,15,24,2,28,33,38,42,4110,1709,1425,2606,165,110,0.629,36.2,2.968,52,54
162,163,5.0,1,7,9,4,12,1289,40,10,4500,800,9999,9999,9.65,9999.0,9999.0,15.5,935,485,23.4,16,24,1,28,33,39,42,3883,1635,1415,2450,151,99,0.679,35.8,2.875,50,54
163,164,5.0,1,7,9,4,12,1242,59,11,5000,9999,9999,9999,11.53,9999.0,9999.0,11.4,920,510,15.6,15,21,2,28,33,39,42,3800,1660,1480,2460,172,114,9999.0,34.8,3.84,50,54
164,165,5.0,1,7,9,4,12,1242,59,11,5000,9999,9999,9999,11.53,9999.0,9999.0,10.9,930,510,15.8,15,21,2,28,33,39,42,3800,1660,1480,2460,172,114,9999.0,34.0,3.1180000000000003,50,54
165,166,5.0,1,7,9,4,12,1242,59,11,5000,9999,9999,9999,11.53,9999.0,9999.0,11.4,935,510,15.8,15,21,2,28,33,39,42,3835,1660,1480,2460,172,114,9999.0,34.8,3.84,50,54
166,167,5.0,1,7,9,4,12,1299,63,11,6000,9999,9999,9999,12.0,9999.0,9999.0,12.1,900,465,14.3,15,20,2,28,33,38,42,3615,1660,1500,2370,175,124,9999.0,30.4,3.56,50,54
167,168,5.0,2,8,9,4,12,2151,75,19,4200,750,4750,4800,13.73,5.6,9.4,13.6,1390,580,18.5,15,19,2,29,34,38,43,4516,1723,1458,2690,182,235,0.6829999999999999,47.3,2.456,51,55
168,169,5.0,3,8,9,4,12,1896,85,18,4000,900,5000,9999,20.55,9999.0,9999.0,11.1,1460,550,17.2,15,21,1,29,34,38,45,4479,1733,1416,2607,192,310,0.6729999999999999,49.8,2.333,51,57
169,170,5.0,2,8,9,4,12,1951,100,19,4000,835,4750,9999,18.03,9999.0,9999.0,10.9,1595,625,16.0,15,20,2,29,34,38,48,4808,1799,1445,2827,204,280,0.6729999999999999,46.2,2.6,51,57
170,171,5.0,1,8,9,4,12,1753,66,22,4500,850,5200,9999,12.69,9999.0,9999.0,14.0,1363,642,20.7,15,21,1,29,35,38,44,4671,1751,1480,2704,176,177,0.6970000000000001,41.2,2.736,51,57
171,172,5.0,3,8,9,4,12,1896,81,20,4150,860,5000,9999,15.58,9999.0,8.3,12.3,1450,550,17.9,15,21,1,29,34,38,44,4669,1740,1498,2702,188,235,0.667,45.2,2.5669999999999997,51,57
172,173,5.1,2,8,9,4,12,2148,85,18,4200,750,4750,4600,14.63,9999.0,9999.0,12.1,1455,530,17.1,15,19,2,29,34,38,43,4526,1728,1426,2715,198,250,9999.0,48.7,2.3819999999999997,50,57
173,174,5.1,2,8,9,4,12,2148,105,18,4200,750,4750,4600,18.43,9999.0,9999.0,10.5,1470,530,14.0,15,19,2,29,34,38,43,4526,1728,1426,2715,215,315,9999.0,48.7,2.3819999999999997,50,57
174,175,5.1,2,8,9,4,12,1995,74,19,4300,830,9999,9999,12.91,9999.0,9999.0,15.0,1670,475,22.6,15,21,1,29,34,38,0,4898,1776,1455,2730,186,205,0.685,41.3,2.812,51,57
175,176,5.1,1,7,9,4,12,1199,48,10,5600,780,9999,9999,11.53,9999.0,9999.0,14.0,895,475,18.6,15,24,2,28,33,38,42,3741,1608,1424,2443,163,110,0.66,38.8,2.655,52,54
176,177,5.1,1,7,9,4,12,1199,48,10,5600,780,9999,9999,11.53,9999.0,9999.0,14.0,905,495,18.9,15,24,2,28,33,38,42,3741,1608,1424,2443,163,110,0.66,38.8,2.655,52,54
177,178,5.1,1,7,9,4,12,1390,74,11,4700,9999,9999,9999,11.57,9999.0,9999.0,9.8,910,450,12.3,15,21,2,28,33,39,42,3536,1639,1460,2323,188,128,0.659,29.7,3.4530000000000003,50,54
178,179,5.1,1,7,9,4,12,1289,50,10,5000,800,9999,9999,10.33,9999.0,9999.0,13.5,935,485,18.7,16,24,1,28,33,39,42,3883,1635,1415,2450,162,106,0.679,33.3,3.89,50,54
179,180,5.1,1,8,9,4,12,1896,81,20,4150,860,5000,9999,15.58,9999.0,8.9,12.9,1329,561,16.4,15,21,1,29,34,38,44,4675,1740,1459,2703,194,235,0.581,42.5,2.7,51,57
180,181,5.1,1,7,9,4,12,954,33,9,6000,850,9999,9999,9.75,9999.0,9999.0,19.1,805,415,24.4,15,21,1,28,36,39,42,3718,1595,1368,2385,149,74,0.5820000000000001,30.5,3.287,50,54
181,182,5.1,1,7,9,4,12,1149,43,10,5250,740,6100,9999,10.17,9999.0,9999.0,13.4,820,410,19.1,15,21,1,28,33,39,42,3433,1630,1423,2347,151,93,0.6829999999999999,35.5,2.822,50,54
182,183,5.1,1,7,9,4,12,1149,43,10,5250,740,6100,9999,10.17,9999.0,9999.0,14.4,820,410,19.1,15,21,1,28,33,39,42,3433,1630,1423,2347,151,93,0.6829999999999999,35.5,2.822,50,54
183,184,5.1,1,8,9,4,12,1870,72,18,4000,9999,9999,9999,13.44,9999.0,9999.0,14.4,1325,540,18.4,15,21,1,29,34,39,47,4169,1698,1675,2580,173,200,9999.0,9999.0,9999.0,51,57
184,185,5.1,1,8,9,4,12,1870,72,18,4000,9999,9999,9999,13.44,9999.0,9999.0,14.4,1325,540,18.4,15,21,1,29,34,39,47,4169,1698,1675,2580,173,200,9999.0,9999.0,9999.0,51,57
185,186,5.1,1,8,9,4,12,1910,55,21,4200,850,5050,9999,9.67,9999.0,9999.0,15.1,1145,510,20.8,15,21,1,29,37,40,44,4025,1755,1420,2540,165,147,9999.0,38.0,2.8,51,57
186,187,5.1,1,7,9,4,12,1242,63,10,6000,9999,9999,9999,11.43,9999.0,9999.0,10.9,910,480,14.4,15,23,2,28,33,39,42,3723,1690,1435,2380,177,113,9999.0,31.2,3.3489999999999998,50,54
187,188,5.1,1,7,9,3,12,989,41,10,5200,9999,9999,9999,11.18,9999.0,9999.0,15.0,815,455,19.9,15,23,2,28,33,39,42,3410,1475,1695,2345,140,88,9999.0,30.4,3.2,50,54
188,189,5.1,3,7,9,3,12,989,41,10,5200,9999,9999,9999,11.18,9999.0,9999.0,16.0,860,500,21.0,15,23,2,28,33,39,42,3675,1590,1450,2345,140,88,9999.0,30.0,3.4819999999999998,50,54
189,190,5.1,3,7,9,3,12,989,41,10,5200,9999,9999,9999,11.18,9999.0,9999.0,16.0,860,500,21.0,15,23,2,28,33,39,42,3675,1590,1450,2345,140,88,9999.0,30.0,3.4819999999999998,50,54
190,191,5.1,1,7,9,4,12,1275,55,10,6000,650,9999,9999,10.15,9999.0,9999.0,12.0,860,500,15.6,15,24,2,28,33,38,42,3720,1585,1440,2360,170,103,0.6509999999999999,34.4,2.945,50,54
191,192,5.1,1,7,9,4,12,998,50,10,6000,550,9999,9999,11.33,9999.0,9999.0,13.6,850,500,17.0,15,20,2,28,33,38,42,3615,1660,1500,2370,155,90,9999.0,29.2,3.7,50,54
192,193,5.1,1,7,9,4,12,998,50,10,6000,550,9999,9999,11.33,9999.0,9999.0,13.6,850,500,17.0,15,20,2,28,33,38,42,3615,1660,1500,2370,155,90,9999.0,29.2,3.7,50,54
193,194,5.1,2,8,9,4,12,2151,92,19,4200,750,4750,4800,17.53,4.5,7.5,11.0,1390,580,15.1,15,19,2,29,34,38,43,4516,1723,1458,2690,195,300,0.6829999999999999,47.3,2.456,51,55
194,195,5.1,3,8,9,4,12,1896,85,18,4000,900,5000,9999,18.89,9999.0,7.4,11.5,1464,496,17.2,15,21,1,29,34,38,45,4409,1735,1473,2518,192,285,0.6779999999999999,49.4,2.3480000000000003,51,57
195,196,5.1,1,8,9,5,12,2461,103,21,4000,9999,9999,9999,14.81,9999.0,9999.0,10.7,1596,554,15.5,15,21,1,29,34,38,44,4710,1804,1488,2755,200,290,0.669,37.9,2.975,51,57
196,197,5.1,1,8,9,4,12,1698,51,20,4500,9999,9999,9999,9.92,9999.0,9999.0,14.9,1110,595,21.8,15,21,1,29,37,40,44,4130,1626,1515,2423,164,134,0.643,35.6,2.9930000000000003,51,57
197,198,5.1,1,7,9,4,12,1299,56,10,5500,750,9999,9999,11.13,9999.0,9999.0,12.8,910,445,16.3,15,21,1,28,33,38,42,3500,1600,1700,2360,155,115,0.866,30.3,3.346,52,54
198,199,5.2,1,8,9,4,12,1896,66,20,4000,830,4800,9999,13.92,9999.0,9.7,14.7,1390,400,21.1,15,21,1,29,34,38,44,4366,1716,1381,2554,175,210,0.7020000000000001,43.7,2.656,51,57
199,200,5.2,1,8,9,6,13,2496,110,20,4000,750,4800,9999,15.61,9999.0,6.4,9.0,1385,550,12.6,15,23,4,29,34,38,46,4479,1733,1416,2617,220,310,0.629,53.4,2.174,51,57
200,201,5.2,1,7,9,4,12,1297,44,10,5000,9999,9999,9999,10.17,9999.0,9999.0,15.4,890,375,20.2,16,18,1,28,33,38,42,3620,1639,1413,2448,155,105,0.677,36.5,2.7289999999999996,50,54
201,202,5.2,1,7,9,4,12,999,37,11,5000,9999,9999,9999,10.82,9999.0,9999.0,19.4,870,535,23.5,15,21,1,28,33,39,42,3876,1640,1422,2443,145,86,9999.0,29.2,3.6310000000000002,50,54
202,203,5.2,1,7,9,4,12,999,37,11,5000,9999,9999,9999,10.82,9999.0,9999.0,9999.0,903,535,24.4,15,21,1,28,33,39,42,3876,1640,1422,2443,145,86,9999.0,29.2,3.6310000000000002,50,54
203,204,5.2,1,8,9,4,12,1896,66,20,3750,860,5000,9999,13.92,9999.0,8.8,12.9,1275,545,19.3,15,21,1,29,34,38,47,4376,1735,1446,2513,180,210,0.633,41.9,2.7739999999999996,51,57
204,205,5.2,1,8,9,4,12,1896,66,20,4000,820,5000,9999,13.92,9999.0,10.1,15.6,1319,561,20.0,15,21,1,29,34,38,47,4675,1740,1459,2703,177,210,0.581,42.5,2.7,51,57
205,206,5.2,1,8,9,4,12,1905,55,23,4600,800,9999,9999,8.91,9999.0,9999.0,14.7,1140,530,20.7,15,21,1,28,35,40,44,4167,1698,1401,2540,162,135,0.634,37.3,2.9210000000000003,51,57
206,207,5.2,1,8,9,4,12,1905,66,22,4000,800,9999,9999,12.93,9999.0,9999.0,12.8,1140,530,17.3,15,21,1,29,35,40,44,4167,1698,1401,2540,178,196,0.657,40.8,2.6689999999999996,51,57
207,208,5.2,1,8,9,4,12,1905,55,23,4600,800,9999,9999,8.91,9999.0,9999.0,16.5,1149,521,20.9,15,21,1,28,35,40,44,4167,1698,1401,2540,168,135,0.634,37.3,2.9210000000000003,51,57
208,209,5.2,1,8,9,4,12,1905,66,22,4000,800,9999,9999,12.93,9999.0,9999.0,12.8,1152,538,17.5,15,21,1,29,35,40,44,4167,1698,1405,2540,178,196,0.657,40.8,2.6689999999999996,51,57
209,210,5.2,1,8,9,4,12,1905,66,22,4000,800,5100,9999,12.93,9999.0,9999.0,13.9,1200,435,18.2,15,21,1,29,35,39,44,4267,1689,1383,2580,177,196,0.6759999999999999,40.9,2.6639999999999997,51,57
210,211,5.2,1,8,9,4,12,1905,66,22,4000,800,5100,9999,12.93,9999.0,9999.0,13.5,1155,450,17.5,15,21,1,29,35,39,44,4030,1680,1368,2580,175,196,0.691,40.9,2.6639999999999997,51,57
211,212,5.2,1,7,9,4,12,1124,44,10,5600,850,6500,9999,10.17,9999.0,9999.0,15.2,910,9999,20.7,15,21,1,28,36,39,42,3822,1652,1435,2442,158,91,0.65,32.3,3.33,50,54
212,213,5.2,1,7,9,4,12,1124,44,10,5600,850,6500,9999,10.17,9999.0,9999.0,15.2,910,9999,20.7,15,21,1,28,36,39,42,3822,1652,1435,2442,158,91,0.65,32.3,3.33,50,54
213,214,5.2,1,7,9,4,12,1124,44,10,5600,850,6500,9999,10.17,9999.0,9999.0,15.2,910,9999,20.7,15,21,1,28,36,39,42,3822,1652,1435,2442,158,91,0.65,32.3,3.33,50,54
214,215,5.2,1,7,9,4,12,1124,44,10,5600,850,6500,9999,10.17,9999.0,9999.0,15.2,910,9999,20.7,15,21,1,28,36,39,42,3822,1652,1435,2442,158,91,0.65,32.3,3.33,50,54
215,216,5.2,1,7,9,4,12,1124,44,10,5600,850,6500,9999,10.17,9999.0,9999.0,15.2,910,9999,20.7,15,21,1,28,36,39,42,3822,1652,1435,2442,158,91,0.65,32.3,3.33,50,54
216,217,5.2,1,7,9,4,12,1124,44,10,5600,850,6500,9999,10.17,9999.0,9999.0,15.2,910,9999,20.7,15,21,1,28,36,39,42,3822,1652,1435,2442,158,91,0.65,32.3,3.33,50,54
217,218,5.2,1,7,9,4,12,1124,44,10,5600,850,6500,9999,10.17,9999.0,9999.0,15.2,910,9999,20.7,15,21,1,28,36,39,42,3822,1652,1435,2442,158,91,0.65,32.3,3.33,50,54
218,219,5.2,1,8,9,4,12,1870,66,21,4250,825,4900,4500,11.83,9999.0,9999.0,13.0,1305,465,19.8,15,21,1,29,35,39,44,4483,1717,1411,2550,180,176,9999.0,41.7,2.614,0,57
219,220,5.2,1,8,9,4,12,1910,55,21,4200,850,5050,9999,9.67,9999.0,9999.0,15.1,1170,540,21.3,15,21,1,29,37,40,44,4187,1741,1420,2540,165,147,9999.0,32.8,3.2560000000000002,51,57
220,221,5.2,1,7,9,3,12,796,38,9,5900,9999,9999,9999,10.89,9999.0,9999.0,17.0,776,434,20.4,15,21,1,28,33,39,42,3495,1495,1485,2340,144,69,9999.0,26.1,3.7,50,54
221,222,5.2,1,7,9,3,12,796,38,9,5900,9999,9999,9999,10.89,9999.0,9999.0,17.0,776,434,20.4,15,21,1,28,33,39,42,3495,1495,1485,2340,144,69,9999.0,26.1,3.7,50,54
222,223,5.2,1,8,9,6,13,2496,110,20,4000,750,4800,9999,15.61,9999.0,6.5,9.2,1430,550,13.0,15,23,4,29,34,38,46,4479,1733,1416,2617,216,310,0.653,53.4,2.174,51,57
223,224,5.2,2,8,9,4,12,1995,74,19,4300,830,9999,9999,12.91,9999.0,9999.0,16.0,1730,535,23.4,15,21,1,29,34,38,0,4898,1776,1505,2730,180,205,0.726,41.3,2.812,51,57
224,225,5.2,1,8,9,4,12,1896,81,20,4150,860,5000,9999,15.58,9999.0,9.2,13.3,1375,555,17.0,15,21,1,29,34,38,44,4669,1740,1496,2703,188,235,0.688,42.5,2.7,51,57
225,226,5.2,1,8,9,4,12,1905,66,22,4000,800,9999,9999,12.93,9999.0,9999.0,13.3,1197,543,18.1,15,21,1,29,35,40,44,4354,1698,1420,2540,179,196,0.623,40.8,2.6689999999999996,51,57
226,227,5.2,1,8,9,4,12,1905,66,22,4000,800,5100,9999,12.93,9999.0,9999.0,14.1,1200,455,18.2,15,21,1,29,35,39,44,4344,1680,1449,2580,175,196,0.6629999999999999,40.9,2.6639999999999997,51,57
227,228,5.2,1,8,9,4,12,1870,66,21,4250,825,4900,4500,11.83,9999.0,9999.0,13.0,1330,460,20.2,15,21,1,29,35,39,44,4483,1717,1413,2550,180,176,9999.0,41.7,2.614,0,57
228,229,5.2,1,8,11,4,12,1896,81,20,4150,850,5000,9999,15.58,9999.0,9999.0,16.4,1659,741,20.5,15,21,1,29,34,38,44,4620,1810,1730,2846,172,235,0.831,40.7,2.8539999999999996,51,57
229,230,5.3,2,8,9,4,12,2151,85,18,4200,750,4750,4500,14.61,4.5,7.8,12.5,1545,545,18.2,15,19,2,29,34,38,43,4818,1799,1440,2833,197,250,0.586,49.7,2.3819999999999997,51,55
230,231,5.3,2,8,9,4,12,2151,105,18,4200,750,4750,4600,18.4,4.4,7.1,10.7,1545,545,14.7,15,19,2,29,34,38,43,4818,1799,1440,2833,212,315,0.608,49.7,2.3819999999999997,50,55
231,232,5.3,1,8,9,4,12,1896,85,18,4000,900,5000,9999,20.55,9999.0,9999.0,11.9,1330,550,15.6,15,21,1,29,34,38,45,4479,1733,1416,2617,196,310,0.65,50.6,2.294,51,57
232,233,5.3,1,8,9,4,12,1896,81,20,4150,830,5000,9999,15.58,9999.0,9.2,14.4,1445,580,17.8,15,21,1,29,34,38,44,4796,1810,1452,2760,190,235,0.613,46.2,2.56,51,57
233,234,5.3,1,8,9,6,13,2496,110,20,4000,750,4800,9999,15.61,9999.0,6.8,9.7,1530,580,13.9,15,23,4,29,34,38,46,4796,1810,1452,2760,218,310,0.657,53.2,2.174,51,57
234,235,5.3,2,8,9,6,12,2497,120,22,4000,9999,9999,9999,17.61,9999.0,9999.0,8.9,1575,540,13.1,15,18,2,29,34,38,43,4775,1799,1439,2830,219,350,0.6509999999999999,44.8,2.6,51,57
235,236,5.3,1,7,9,4,12,1390,44,10,4700,9999,9999,9999,10.49,9999.0,9999.0,15.1,988,460,22.5,15,21,1,28,33,39,42,3876,1640,1422,2443,157,116,9999.0,32.1,3.298,50,54
236,237,5.3,1,8,9,4,12,1905,50,23,4600,800,5150,9999,7.92,9999.0,9999.0,18.5,1110,480,22.2,15,21,1,28,35,39,44,4267,1689,1384,2580,162,120,0.653,37.1,2.937,51,57
237,238,5.3,1,8,9,4,12,1905,50,23,4600,800,5150,9999,7.92,9999.0,9999.0,18.0,1100,450,22.0,15,21,1,28,35,39,44,4030,1680,1365,2580,160,120,0.672,37.1,2.937,51,57
238,239,5.3,1,7,9,4,12,1361,55,10,5500,850,6500,9999,10.25,9999.0,9999.0,14.2,950,500,17.3,15,21,1,28,33,39,42,3822,1652,1435,2442,170,111,0.65,34.1,3.1289999999999996,50,54
239,240,5.3,1,7,9,4,12,1361,55,10,5500,850,6500,9999,10.25,9999.0,9999.0,14.2,950,500,17.3,15,21,1,28,33,39,42,3822,1652,1435,2442,170,111,0.65,34.1,3.1289999999999996,50,54
240,241,5.3,1,7,9,4,12,1361,55,10,5500,850,6500,9999,10.25,9999.0,9999.0,14.2,950,500,17.3,15,21,1,28,33,39,42,3822,1652,1435,2442,170,111,0.65,34.1,3.1289999999999996,50,54
241,242,5.3,1,7,9,4,12,1361,55,10,5500,850,6500,9999,10.25,9999.0,9999.0,14.2,950,500,17.3,15,21,1,28,33,39,42,3822,1652,1435,2442,170,111,0.65,34.1,3.1289999999999996,50,54
242,243,5.3,1,7,9,4,12,1361,55,10,5500,850,6500,9999,10.25,9999.0,9999.0,14.2,950,500,17.3,15,21,1,28,33,39,42,3822,1652,1435,2442,170,111,0.65,34.1,3.1289999999999996,50,54
243,244,5.3,1,8,9,4,12,1870,47,22,4500,825,4600,5200,7.93,9999.0,9999.0,16.5,1130,560,24.0,15,21,1,28,35,40,44,4400,1698,1419,2575,160,118,0.617,35.6,2.968,0,57
244,245,5.3,1,7,9,4,12,1242,60,10,5500,9999,9999,9999,11.43,9999.0,9999.0,12.5,1010,500,16.8,15,23,2,28,33,39,42,4025,1755,1420,2540,173,113,9999.0,30.8,3.5,50,54
